depth,d18O,dD,dxs,CH4,CO,CO2,concentration,XL,large,medium,small,total_counts,small_percentage,large_percentage,XL_percentage,flow_rate
19.94,-37.41709374,-295.5581529,3.778597084,589.5839608,0.067444444,59.23996296,6927.863736,,,,,,,,,0.060048877
19.96,-36.89722546,-295.8183319,-0.64052822,588.0099266,0.074807692,58.48169231,13019.16145,,,,,,,,,0.059697123
19.98,-37.22817572,-296.2123286,1.613077152,580.1727981,0.080037037,56.45492593,19823.5422,,,,,,,,,0.060734573
20,-37.45624291,-296.2673507,3.382592611,575.2133887,0.073074074,51.89011111,22810.93791,,,,,,,,,0.061341088
20.02,-37.34352594,-296.1430312,2.605176292,566.9720422,0.081652174,42.75230435,14362.56006,,,,,,,,,0.059088667
20.04,-37.25446159,-296.7280407,1.307652007,555.7707617,0.076,45.19926923,11074.20835,,,,,,,,,0.060141357
20.06,-37.50837189,-296.8731175,3.193857558,543.3482071,0.076666667,46.38162963,15364.53126,,,,,,,,,0.058216409
20.08,-37.47467564,-296.9331416,2.864263566,534.8254425,0.086,42.30883333,21600.39393,,,,,,,,,0.059035411
20.1,-37.52915823,-296.9334038,3.299861986,517.7837336,0.076782609,46.35721739,23161.80079,,,,,,,,,0.058662211
20.12,-37.51191395,-297.2957586,2.799552979,509.5305021,0.086555556,54.09344444,22726.57341,,,,,,,,,0.058649801
20.14,-37.37141972,-297.4426152,1.528742563,503.9462852,0.081407407,54.51796296,23443.70923,,,,,,,,,0.058532912
20.16,-37.32003644,-297.6481094,0.912182081,499.7678852,0.0954,56.0078,21328.23702,,,,,,,,,0.058915556
20.18,-37.72947145,-299.4094138,2.426357773,488.6719737,0.081904762,52.23619048,15245.32939,,,,,,,,,0.059405228
20.2,-37.77857103,-299.2624262,2.966142075,489.3414103,0.091962963,58.31933333,9831.424889,,,,,,,,,0.059309029
20.22,-37.74382615,-299.1225012,2.828107942,487.0696918,0.087130435,57.72643478,20402.51187,,,,,,,,,0.05928745
20.24,-37.78614453,-299.1203093,3.16884689,485.7878178,0.098444444,55.69488889,27335.15918,,,,,,,,,0.059799216
20.26,-37.49914387,-299.1971191,0.796031832,486.7100096,0.090269231,53.82523077,33118.27231,,,,,,,,,0.058492
20.28,-37.86502543,-299.2166588,3.703544701,488.0136944,0.089888889,51.9402963,39772.79651,,,,,,,,,0.059325275
20.3,-37.71362536,-299.3678991,2.341103798,491.4501356,0.084666667,55.81925926,32766.8584,,,,,,,,,0.059710789
20.32,-37.68151373,-299.0533912,2.398718647,492.2656896,0.091115385,57.37946154,27473.27434,,,,,,,,,0.058115018
20.34,-37.49604456,-298.9370712,1.031285293,491.9577917,0.084481481,57.65377778,22860.90847,,,,,,,,,0.058550655
20.36,-37.73525061,-299.0739987,2.808006256,488.0917954,0.090925926,57.49740741,20279.53979,,,,,,,,,0.057970737
20.38,-37.48761661,-297.5615579,2.339374972,496.4876459,0.090833333,51.9525,13833.29635,,,,,,,,,0.060122855
20.4,-37.14778012,-294.7323728,2.449868112,518.1137949,0.10196,39.89264,10908.048,,,,,,,,,0.05972017
20.42,-37.14745387,-294.2485462,2.931084829,519.5980131,0.106846154,38.14169231,13705.35355,,,,,,,,,0.059063519
20.44,-37.24308969,-293.1286971,4.816020443,520.1381712,0.1,37.9346,13218.73467,,,,,,,,,0.060164052
20.46,-36.8967128,-291.0814355,4.092266879,522.6763095,0.100136364,37.84054545,10304.73295,,,,,,,,,0.058623469
20.48,-36.68647246,-290.4716783,3.020101434,522.5842924,0.09396,42.81368,7880.77732,,,,,,,,,0.058796092
20.5,-36.53709976,-290.7061542,1.5906439,526.2080557,0.089961538,41.89338462,6598.607015,,,,,,,,,0.059383259
20.52,-36.56114853,-289.956191,2.532997252,527.7295821,0.09204,43.19404,4487.446404,,,,,,,,,0.059027608
20.54,-36.61763518,-290.1182596,2.822821834,528.519543,0.086961538,42.83457692,3671.047057,,,,,,,,,0.057784494
20.56,-36.61409311,-290.433086,2.479658879,529.7000687,0.095833333,43.03427778,3685.451302,,,,,,,,,0.058582105
20.58,-36.58538373,-290.15762,2.525449871,539.2853965,0.0926,50.32184,3505.479382,,,,,,,,,0.059436654
20.6,-36.39432182,-290.6417651,0.512809496,544.4566396,0.089076923,48.55865385,3694.723534,,,,,,,,,0.059090321
20.62,-36.7451496,-290.2821642,3.679032633,546.8768074,0.09056,44.16168,12012.52676,,,,,,,,,0.058624889
20.64,-36.67561323,-290.6445565,2.760349373,549.1647743,0.0989,37.723,3554.215989,,,,,,,,,0.05842437
20.66,-36.52703283,-290.3085418,1.907720846,554.2151713,0.08664,44.1086,3614.335093,,,,,,,,,0.058966
20.68,-36.92560861,-290.3596859,5.045183004,562.1780422,0.089961538,48.68311538,3753.036778,,,,,,,,,0.058542938
20.7,-36.78709514,-290.4642596,3.832501525,567.7055119,0.089043478,51.97904348,3513.188485,,,,,,,,,0.058671503
20.72,-36.51174601,-290.5678216,1.526146479,569.3558186,0.09144,43.2552,3557.128116,,,,,,,,,0.058225938
20.74,-36.75139483,-290.7171698,3.293988807,572.4345575,0.0858,41.10792,3631.221328,,,,,,,,,0.055740654
20.76,-36.54138752,-290.8137628,1.5173374,574.8303938,0.083153846,47.30973077,3211.300662,,,,,,,,,0.057533457
20.78,-36.66107211,-290.813463,2.475113853,575.2180748,0.09508,41.81004,3525.536702,,,,,,,,,0.057466706
20.8,-36.70749184,-291.5067743,2.153160362,575.7630992,0.082923077,46.57884615,3767.561648,,,,,,,,,0.058422358
20.82,-36.85187768,-291.4647912,3.350230238,579.2246528,0.07548,48.92356,3480.310253,,,,,,,,,0.059260915
20.84,-36.70842396,-291.6576962,2.009695501,580.8321503,0.085807692,51.887,3342.315978,,,,,,,,,0.058442395
20.86,-37.13925119,-291.8973427,5.216666861,582.5986132,0.08652,50.20356,3752.663454,,,,,,,,,0.058253399
20.88,-36.94942435,-292.3729263,3.22246847,585.2134325,0.08284,50.74132,3637.595718,,,,,,,,,0.059391791
20.9,-36.82326151,-292.2324581,2.353633948,588.0099266,0.077730769,54.95257692,3735.994242,,,,,,,,,0.056976975
20.92,-36.97053694,-292.2360551,3.528240427,589.6417555,0.09492,53.41064,4184.343119,,,,,,,,,0.058057163
20.94,-36.86655862,-292.2248708,2.707598148,589.9158898,0.081692308,52.53630769,4625.594662,,,,,,,,,0.059169543
20.96,-37.1931279,-292.356253,5.1887702,587.0691107,0.09192,47.49292,5036.194993,,,,,,,,,0.05923549
20.98,-36.93772621,-292.6666394,2.835170229,587.4827453,0.084461538,50.62830769,6631.164702,,,,,,,,,0.059238963
21,-36.93176062,-292.7486198,2.705465147,585.2134325,0.097,50.7514,11714.80778,,,,,,,,,0.058050941
21.02,-37.12461686,-292.886203,4.110731902,585.9417538,0.088076923,50.01192308,19103.51385,,,,,,,,,0.057109074
21.04,-37.00838113,-293.2036334,2.863415579,581.9238211,0.08648,45.18728,19727.15163,,,,,,,,,0.05788915
21.06,-37.309084,-294.3834316,4.08924034,578.9667394,0.090730769,52.98107692,26912.93991,,,,,,,,,0.057832321
21.08,-37.22917775,-294.3178436,3.515578468,574.1637122,0.0808,43.53148,24497.01597,,,,,,,,,0.056680288
21.1,-36.97501113,-294.3528576,1.44723142,568.5853228,0.081653846,42.50619231,21312.07816,,,,,,,,,0.057097728
21.12,-37.38924657,-294.390026,4.723946537,564.1683545,0.09272,41.98648,15886.09431,,,,,,,,,0.05726634
21.14,-38.11816673,-306.0432308,-1.097896956,537.0079732,0.10748,46.62152,5501.319179,,,,,,,,,0.056965176
21.16,-38.84163396,-310.2570901,0.475981618,504.6747267,0.108692308,56.28292308,51681.15921,,,,,,,,,0.058336198
21.18,-38.60585346,-309.5613434,-0.714515699,495.5082602,0.10616,54.41064,45288.97014,,,,,,,,,0.056987556
21.2,-38.59652242,-308.6445955,0.127583834,482.131274,0.120109091,50.72667273,20907.64217,,,,,,,,,0.057394456
21.22,-38.39969328,-306.7965797,0.400966559,469.3043364,0.107714286,41.34114286,10212.55897,,,,,,,,,0.05708724
21.24,-37.89396008,-303.0310386,0.120642112,461.2165535,0.111781818,42.26154545,15796.4835,,,,,,,,,0.058006023
21.26,-37.5416741,-300.3545726,-0.021179858,456.2430561,0.114385965,38.22614035,6696.661046,,,,,,,,,0.057645721
21.28,-37.60139776,-299.1723152,1.638866882,455.5223107,0.107107143,37.89391071,5057.540601,,,,,,,,,0.057056058
21.3,-36.72638286,-292.9858684,0.82519453,462.7172125,0.104192982,44.21582456,6054.626007,,,,,,,,,0.057916708
21.32,-36.73751467,-291.3396253,2.560492004,472.48394,0.098982456,43.24014035,7875.242982,,,,,,,,,0.061373499
21.34,-36.619313,-290.9929107,1.96159336,478.9630512,0.095107143,37.76791071,5405.363496,,,,,,,,,0.057872947
21.36,-36.60108576,-290.5781152,2.230570939,491.0740179,0.086491228,38.21812281,6178.68054,,,,,,,,,0.059482707
21.38,-36.63087133,-290.6303685,2.416602107,512.0132897,0.094596491,39.40214035,5121.729913,,,,,,,,,0.061281871
21.4,-36.62714284,-290.7957281,2.221414587,531.0658074,0.094,43.49033333,3927.412477,,,,,,,,,0.060109058
21.42,-36.75483521,-291.6792983,2.359383387,548.2490408,0.091055556,48.89064815,4211.163189,,,,,,,,,0.059043379
21.44,-36.83649765,-292.2930067,2.398974531,561.309367,0.096754386,45.86115789,3778.897479,,,,,,,,,0.05997162
21.46,-37.04519151,-294.7787005,1.582831558,563.8250392,0.089947368,40.02107018,4160.593714,,,,,,,,,0.058884382
21.48,-37.45580015,-298.4183054,1.228095764,566.2115586,0.091678571,42.53035714,4872.707938,,,,,,,,,0.058012515
21.5,-37.70082421,-301.0306372,0.57595646,572.9813462,0.086087719,48.20414035,4754.58225,,,,,,,,,0.058833474
21.52,-37.73777582,-301.2278129,0.67439362,575.5340136,0.094578947,48.35173684,4021.234109,,,,,,,,,0.055569037
21.54,-37.63246852,-301.307602,-0.247853828,574.9235932,0.098824561,42.39382456,7756.241317,,,,,,,,,0.057207959
21.56,-37.68551762,-301.3756896,0.108451294,572.3306274,0.094839286,40.66708929,19127.365,,,,,,,,,0.057963162
21.58,-37.7199638,-301.2400594,0.519651021,568.8378861,0.088350877,40.7854386,28906.61535,,,,,,,,,0.058385784
21.6,-37.76942846,-301.1501357,1.005291932,563.788044,0.08822807,43.71317544,29381.17975,,,,,,,,,0.056030906
21.62,-37.7692731,-301.0926209,1.061563899,552.787263,0.104267857,45.04360714,14289.36846,,,,,,,,,0.056893328
21.64,-37.77396479,-300.9255264,1.26619186,531.3062761,0.103175439,44.15505263,8338.565479,,,,,,,,,0.056352082
21.66,-37.5739425,-300.6544271,-0.062887111,514.3994788,0.108210526,41.505,11310.75952,,,,,,,,,0.056553146
21.68,-37.67509761,-300.6932237,0.707557197,507.1854188,0.110684211,46.35340351,14141.314,,,,,,,,,0.056038912
21.7,-37.61949789,-300.6262919,0.329691219,504.2112706,0.108357143,47.07151786,13814.81244,,,,,,,,,0.056563649
21.72,-37.72766935,-300.2611406,1.560214177,503.115949,0.110912281,46.06203509,13591.09406,,,,,,,,,0.056812217
21.74,-37.72058521,-300.2772269,1.48745476,501.2476924,0.110578947,46.45192982,16345.44375,,,,,,,,,0.055416135
21.76,-37.59606771,-299.8931553,0.875386318,500.4080339,0.118125,50.81273214,16580.37147,,,,,,,,,0.055886561
21.78,-37.50756405,-299.740183,0.320329391,505.3541574,0.122192982,59.00910526,12264.07011,,,,,,,,,0.05740898
21.8,-37.4862721,-298.6773809,1.212795879,540.240612,0.128842105,69.50685965,10709.301,,,,,,,,,0.057039848
21.82,-37.529935,-297.9871216,2.252358397,596.147926,0.126696429,79.98383929,12620.59011,,,,,,,,,0.056142507
21.84,-37.27714325,-297.4721089,0.745037098,609.7915502,0.131315789,77.87408772,13878.86105,,,,,,,,,0.057644807
21.86,-37.19265336,-296.8642342,0.676992753,589.1297422,0.125438596,70.57736842,9853.146421,,,,,,,,,0.056449807
21.88,-37.17386402,-296.4892934,0.901618752,561.309367,0.132105263,63.97163158,6583.482728,,,,,,,,,0.057749157
21.9,-37.1503604,-296.6384849,0.564398281,538.8169582,0.112446429,59.29785714,5560.70297,,,,,,,,,0.057712485
21.92,-37.17659825,-296.7395809,0.673205101,525.5165304,0.110210526,55.39978947,10036.65568,,,,,,,,,0.058600735
21.94,-37.27061839,-297.0804415,1.08450563,520.1707269,0.102157895,43.83314035,13286.86039,,,,,,,,,0.056866667
21.96,-37.28334893,-297.4475388,0.819252577,521.9471562,0.103857143,37.53971429,15941.74463,,,,,,,,,0.057326661
21.98,-37.36109646,-297.5912577,1.297513938,523.9072401,0.105596491,39.90073684,18964.58564,,,,,,,,,0.057938336
22,-37.35423264,-297.2619419,1.571919239,524.1292112,0.104315789,46.09708772,12448.31224,,,,,,,,,0.056080211
22.02,-37.4771147,-296.4659633,3.350954305,520.7811474,0.101912281,43.7095614,7836.91996,,,,,,,,,0.058411819
22.04,-37.11569955,-295.8357484,1.089848015,518.2915894,0.108019608,43.06280392,4331.967656,,,,,,,,,0.056451823
22.06,-37.05835987,-295.089666,1.37721291,528.0691978,0.113807018,40.12194737,4224.284434,,,,,,,,,0.057847515
22.08,-36.93839734,-294.0161985,1.490980228,536.6705771,0.098736842,38.58784211,4297.645796,,,,,,,,,0.056903926
22.1,-38.44263873,-305.6779909,1.863118929,514.0017807,0.082142857,53.25778571,27882.22522,,,,,,,,,0.061539089
22.12,-38.1862117,-305.7640179,-0.274324238,516.7782689,0.0884,48.16346667,32457.32319,,,,,,,,,0.058843244
22.14,-38.52615695,-306.3071067,1.902148878,516.0753605,0.081066667,42.53526667,38893.26668,,,,,,,,,0.060247511
22.16,-38.59727793,-306.1593572,2.618866274,517.7623407,0.0838,49.33553333,36583.6104,,,,,,,,,0.061590667
22.18,-38.31496896,-305.7627939,0.756957738,518.5487195,0.0716875,38.380125,34765.97923,,,,,,,,,0.058020356
22.2,-38.24863287,-305.3546904,0.634372526,510.8738382,0.089933333,38.5888,38684.11115,,,,,,,,,0.059766333
22.22,-38.10634741,-304.7870874,0.063691844,510.1709298,0.1,35.87166667,36307.19961,,,,,,,,,0.058651879
22.24,-38.31931886,-304.3110017,2.243549214,503.0715548,0.0942,35.3332,33210.65669,,,,,,,,,0.058154222
22.26,-38.37586766,-303.7775297,3.229411564,501.4548654,0.0864,35.33453333,28402.83014,,,,,,,,,0.060338578
22.28,-37.79559004,-303.7369641,-1.372243802,498.0106142,0.1028,39.0362,24318.67758,,,,,,,,,0.059467111
22.3,-37.86414458,-302.8867311,0.026425522,495.409853,0.1066,34.4432,19242.53895,,,,,,,,,0.060002133
22.32,-37.92521727,-302.2148816,1.186856597,493.0902552,0.113266667,39.12333333,13953.32257,,,,,,,,,0.058937978
22.34,-38.07985647,-302.0260419,2.612809841,492.5279285,0.110866667,36.3564,8300.553419,,,,,,,,,0.063200586
22.36,-37.78710772,-301.7679611,0.528900679,491.4735659,0.104533333,35.42046667,6281.243327,,,,,,,,,0.061763533
22.38,-37.73129841,-300.8084459,1.041941441,491.7283702,0.08775,36.6133125,6409.43125,,,,,,,,,0.062675622
22.4,-37.63942837,-300.4660166,0.649410356,492.9496735,0.104066667,37.877,7994.708651,,,,,,,,,0.05819002
22.42,-37.51850095,-299.7965101,0.351497496,494.2149087,0.0918,43.1392,10357.79647,,,,,,,,,0.058064822
22.44,-37.97828614,-299.7346127,4.091676429,496.2533431,0.119266667,49.44526667,10873.67634,,,,,,,,,0.059557489
22.46,-37.82908433,-298.9580971,3.674577531,498.0106142,0.098466667,45.92826667,12380.51894,,,,,,,,,0.058000121
22.48,-37.44368255,-298.21274,1.336720422,500.4707936,0.093466667,43.92173333,16198.97065,,,,,,,,,0.0594172
22.5,-37.40344591,-298.0002604,1.227306866,502.7903914,0.116933333,44.96793333,14924.15275,,,,,,,,,0.059701622
22.52,-37.40148845,-297.1571264,2.054781258,505.18028,0.114866667,49.6334,10471.13389,,,,,,,,,0.059659354
22.54,-37.72860147,-297.5412752,4.287536602,508.2730771,0.1076,46.07673333,8562.151928,,,,,,,,,0.059371311
22.56,-37.57783369,-296.759514,3.863155517,510.8386928,0.1005,47.87,6612.160291,,,,,,,,,0.058221089
22.58,-36.88602445,-293.5859588,1.502236835,523.3153172,0.126833333,45.074,5120.03626,,,,,,,,,0.060132889
22.6,-36.954318,-286.6251196,9.009424416,547.101236,0.100892857,41.75875,4107.99643,,,,,,,,,0.055787778
22.62,-36.32075402,-287.2078997,3.35813246,556.515188,0.107321429,40.96282143,4280.317885,,,,,,,,,0.055798653
22.64,-36.38448016,-286.7300305,4.345810799,564.3852519,0.099142857,45.82475,5157.044343,,,,,,,,,0.053470153
22.66,-36.39317997,-286.6828206,4.462619226,574.4393527,0.0905,46.23389286,8630.353372,,,,,,,,,0.056217621
22.68,-36.72551288,-287.0059462,6.798156861,579.2969519,0.088,46.57353571,4529.440638,,,,,,,,,0.057809736
22.7,-36.15502256,-287.1570179,2.083162552,589.0121504,0.082035714,53.37960714,4904.079334,,,,,,,,,0.061261208
22.72,-36.15045515,-287.2309801,1.972661137,598.6583133,0.0995,54.07479167,3473.89453,,,,,,,,,0.058344288
22.74,-36.72246794,-287.606736,6.173007538,606.2208547,0.102142857,56.85296429,6289.422804,,,,,,,,,0.057826139
22.76,-36.06236953,-287.7780905,0.720865753,615.4088719,0.086607143,58.33125,3415.641899,,,,,,,,,0.059932667
22.78,-36.55369155,-289.5356981,2.893834324,621.8480151,0.090285714,55.70507143,3235.703057,,,,,,,,,0.057946611
22.8,-36.47996062,-289.6103597,2.229325312,624.2579868,0.088678571,57.64471429,3307.760004,,,,,,,,,0.058976562
22.82,-36.91060143,-289.5830828,5.701728619,622.4034383,0.0788125,56.6181875,3183.204095,,,,,,,,,0.059535139
22.84,-36.97954746,-289.3786814,6.45769828,627.9540492,0.087192308,56.763,3488.711435,,,,,,,,,0.057485319
22.86,-36.81272852,-289.6643888,4.837439371,630.5841626,0.079428571,60.022,3091.458762,,,,,,,,,0.061353608
22.88,-36.70158839,-289.2461439,4.366563197,628.7013722,0.080178571,57.96032143,3478.331108,,,,,,,,,0.057442153
22.9,-36.93409093,-290.0819342,5.390793205,628.5130931,0.078392857,58.72975,3382.578114,,,,,,,,,0.059123319
22.92,-36.74552245,-289.4655826,4.498597031,631.1866555,0.084428571,56.40132143,4963.71796,,,,,,,,,0.056981451
22.94,-36.70332835,-289.5937488,4.032878067,634.425055,0.093214286,60.9335,6546.236199,,,,,,,,,0.060092361
22.96,-36.92169369,-289.604065,5.769484542,636.5714361,0.0735,60.99092857,5928.996373,,,,,,,,,0.058332431
22.98,-36.83208561,-288.990511,5.666173846,642.9603715,0.071857143,61.69261905,5997.451215,,,,,,,,,0.059029948
23,-36.40296726,-289.0548564,2.168881755,642.5963653,0.092107143,59.97160714,5443.469826,,,,,,,,,0.056390528
23.02,-36.56152138,-289.3764083,3.115762727,644.0649419,0.094642857,57.38196429,4538.185295,,,,,,,,,0.060691361
23.04,-36.98520234,-289.0622001,6.819418576,644.3285325,0.090142857,54.49189286,3201.383726,,,,,,,,,0.061687752
23.06,-36.09564632,-288.6499002,0.115270363,645.7760218,0.08736,52.9358,2683.347022,,,,,,,,,0.059787125
23.08,-36.71811804,-288.9450496,4.799894702,645.6754518,0.095538462,51.08530769,2735.25873,,,,,,,,,0.059339639
23.1,-36.57196116,-288.6750788,3.900610414,651.5207919,0.097535714,57.77278571,3365.765987,,,,,,,,,0.058616847
23.12,-36.94061579,-289.2903814,6.234544948,655.8888656,0.106892857,58.36825,3348.313412,,,,,,,,,0.058672719
23.14,-36.76292208,-288.9111284,5.192248248,658.8260186,0.101392857,58.87625,3260.178267,,,,,,,,,0.058044417
23.16,-36.48257056,-288.6467529,3.213811625,661.2962397,0.09565,59.2856,3097.539719,,,,,,,,,0.058850352
23.18,-36.17851205,-288.6189515,0.809144934,659.8687949,0.101384615,59.41715385,3174.026442,,,,,,,,,0.059104528
23.2,-36.50051393,-288.4702403,3.533871176,662.5047014,0.114769231,59.29673077,3684.465814,,,,,,,,,0.059284025
23.22,-36.82577824,-287.4848645,7.121361412,664.248455,0.122466667,58.96596667,4293.02334,,,,,,,,,0.058037407
23.24,-36.73018903,-286.3329427,7.508569585,661.9356596,0.12,57.30896774,3969.448657,,,,,,,,,0.058031813
23.26,-36.21798746,-286.0877134,3.656186307,658.3088789,0.1301,52.9284,7483.36646,,,,,,,,,0.060963802
23.28,-36.23071094,-286.0176854,3.828002171,654.691168,0.126290323,43.21493548,5775.173072,,,,,,,,,0.05793458
23.3,-36.2842148,-285.4926062,4.781112167,656.481317,0.110666667,46.1589,3803.072531,,,,,,,,,0.05895821
23.32,-36.0356176,-285.2875054,2.997435454,658.2466985,0.126038462,49.75461538,3725.006183,,,,,,,,,0.059323064
23.34,-35.78604168,-285.1028622,1.18547128,660.3371098,0.113354839,48.71122581,4174.884116,,,,,,,,,0.058588494
23.36,-36.29008717,-285.3103235,5.01037388,660.6636221,0.1081,49.06753333,3741.783184,,,,,,,,,0.058167025
23.38,-36.46658466,-285.1770866,6.555590607,657.9562909,0.109806452,48.61429032,4421.788138,,,,,,,,,0.05745642
23.4,-36.26790265,-285.2295421,4.913679073,657.2896617,0.098333333,44.57466667,3543.855198,,,,,,,,,0.05876079
23.42,-35.94296458,-285.1427283,2.400988338,659.2199563,0.102653846,53.19465385,3892.002065,,,,,,,,,0.058314854
23.44,-36.07835544,-284.3160303,4.310813234,663.1940924,0.091193548,55.29887097,3284.40967,,,,,,,,,0.059081556
23.46,-36.02844026,-284.8885816,3.338940436,662.3154569,0.093733333,53.08753333,3247.727005,,,,,,,,,0.059350914
23.48,-36.13218554,-285.045948,4.011536349,662.0342935,0.100233333,55.29503333,2846.394837,,,,,,,,,0.059699765
23.5,-35.90055299,-284.1911863,3.013237583,663.126069,0.086064516,55.84648387,7729.079005,,,,,,,,,0.057008316
23.52,-36.22973221,-284.2567556,5.581102055,665.6542718,0.085033333,56.37683333,2823.601475,,,,,,,,,0.059532198
23.54,-35.91327647,-282.7208598,4.585351891,664.4525252,0.077580645,56.53367742,2993.295913,,,,,,,,,0.059356185
23.56,-35.63694861,-282.4095367,2.686052215,660.2602138,0.080434783,51.31478261,3140.532114,,,,,,,,,0.058355704
23.58,-35.75048119,-282.6398162,3.36403337,660.7339129,0.085166667,55.61486667,2896.024031,,,,,,,,,0.058659544
23.6,-35.88587205,-282.3888168,4.698159618,658.5344898,0.076548387,45.81070968,3066.07414,,,,,,,,,0.05990063
23.62,-35.56615387,-282.3665232,2.162707778,657.6314206,0.079344828,44.55448276,3668.057478,,,,,,,,,0.059072432
23.64,-35.85357399,-282.4496651,4.378926802,659.8492178,0.078862069,53.53027586,2873.240116,,,,,,,,,0.05844021
23.66,-35.60236685,-281.893375,2.925559824,666.7086345,0.086033333,58.2199,3187.277313,,,,,,,,,0.058469719
23.68,-35.64967209,-281.6948311,3.502545654,666.6383436,0.078733333,57.88873333,5720.388252,,,,,,,,,0.058380852
23.7,-35.81638228,-282.0877225,4.443335811,666.1190984,0.080548387,57.09687097,2328.836241,,,,,,,,,0.059997272
